order_id,customer_id,order_date,total_amount,status,region,payment_method
1364,4394,10/16/2023,898.73,Completed,West,Credit Card
1365,4133,2/20/2023,792.5,Completed,Central,Debit Card
1366,218,1/14/2023,3189.33,Completed,North,Apple Pay
1367,4307,9/17/2023,3614.78,Completed,North,Debit Card
1368,8781,3/16/2023,787.25,Completed,Central,Apple Pay
1369,1240,8/2/2023,690.47,Completed,East,Debit Card
1370,5396,8/1/2023,4466.36,Completed,East,Apple Pay
1371,1644,6/7/2023,448.66,Completed,West,Debit Card
1372,1319,12/21/2023,2406.47,Completed,Central,PayPal
1373,2514,4/17/2023,948.83,Completed,West,Apple Pay
1374,9314,4/10/2023,851.47,Completed,South,PayPal
1375,2913,2/16/2023,1802.19,Completed,South,Debit Card
1376,994,1/23/2023,1530.11,Completed,South,Debit Card
1377,8078,7/10/2023,644.55,Completed,West,Credit Card
1378,7461,10/3/2023,1116.56,Completed,South,Credit Card
1379,5138,2/21/2023,1277.12,Completed,East,Debit Card
1380,3500,8/18/2023,2071.53,Completed,West,Credit Card
1381,1092,12/14/2023,2284.44,Completed,North,PayPal
1382,8625,9/10/2023,436.2,Completed,Central,Credit Card
1383,2523,6/26/2023,3925.69,Completed,East,Debit Card
1384,6722,6/25/2023,193.8,Completed,South,PayPal
1385,3770,11/5/2023,1825.9,Completed,Central,PayPal
1386,5875,10/2/2023,486.42,Completed,South,Debit Card
1387,7712,5/14/2023,142.43,Completed,West,Credit Card
1388,4979,12/28/2023,200.91,Completed,Central,Credit Card
1389,7402,1/12/2023,151.46,Completed,North,Debit Card
1390,720,10/6/2023,676.07,Completed,South,Credit Card
1391,2473,5/3/2023,470.46,Completed,Central,Apple Pay
1392,6054,10/30/2023,217.72,Completed,West,Debit Card
1393,1636,10/25/2023,594.28,Completed,North,Debit Card
1394,646,11/12/2023,132.49,Completed,East,Debit Card
1395,8773,12/18/2023,5642.81,Completed,Central,Apple Pay
1396,3464,11/15/2023,1064.57,Cancelled,West,Apple Pay
1397,9202,6/25/2023,260.57,Completed,Central,Apple Pay
1398,7504,11/10/2023,4367.92,Completed,West,PayPal
1399,6443,3/11/2023,2347.46,Completed,Central,PayPal
1400,2994,7/7/2023,1038.65,Completed,West,PayPal
1401,3549,4/8/2023,2350.91,Completed,Unknown,Debit Card
1402,3808,11/29/2023,1943.24,Completed,North,Debit Card
1403,8612,5/30/2023,459.12,Completed,South,PayPal
1404,1000,2/6/2023,1715.2,Completed,North,Apple Pay
1405,1207,9/9/2023,2274.38,Completed,South,Apple Pay
1406,5301,11/20/2023,931.48,Completed,West,Debit Card
1407,2393,3/9/2023,1663.75,Completed,South,Debit Card
1408,6950,5/21/2023,941.19,Completed,South,Debit Card
1409,2572,12/21/2023,512.57,Completed,West,PayPal
1410,7569,7/10/2023,1490.74,Completed,East,Debit Card
1411,606,12/30/2023,2510.92,Completed,West,Apple Pay
1412,9239,1/28/2023,4581.93,Completed,South,PayPal
1413,1455,6/30/2023,392.24,Completed,South,Apple Pay
1414,188,2/9/2023,1071.23,Completed,East,Debit Card
1415,9123,2/8/2023,540.78,Completed,North,Credit Card
1416,9679,7/28/2023,1093.83,Completed,West,Debit Card
1417,6668,9/22/2023,2859.26,Completed,North,Debit Card
1418,1661,8/27/2023,1039.97,Completed,South,Credit Card
1419,8836,7/11/2023,1489,Completed,West,Apple Pay
1420,965,11/3/2023,448.66,Cancelled,North,Apple Pay
1421,8219,1/5/2023,861.87,Completed,South,PayPal
1422,2040,10/9/2023,154.02,Completed,South,Debit Card
1423,6872,9/1/2023,384.32,Completed,North,PayPal
1424,4451,2/3/2023,5007.21,Completed,North,Credit Card
1425,7468,7/3/2023,3516.45,Completed,Unknown,Debit Card
1426,8566,8/2/2023,132.23,Completed,Central,PayPal
1427,4731,3/14/2023,3133.57,Completed,Central,PayPal
1428,8560,11/28/2023,240.57,Completed,South,Debit Card
1429,5582,8/16/2023,1272.7,Completed,North,Credit Card
1430,2279,5/7/2023,138.34,Completed,South,Debit Card
1431,2339,4/10/2023,847.53,Completed,Central,PayPal
1432,1148,3/30/2023,674.76,Completed,West,Credit Card
1433,8543,5/29/2023,914.87,Completed,West,Debit Card
1434,8354,9/12/2023,1230.67,Completed,South,PayPal
1435,8642,6/29/2023,3516.68,Completed,North,Credit Card
1436,8897,3/2/2023,5705.06,Completed,Central,Apple Pay
1437,8098,8/4/2023,2844.64,Completed,East,PayPal
1438,1062,6/6/2023,1069.1,Completed,West,Credit Card
1439,6955,11/25/2023,1008.02,Completed,Central,Debit Card
1440,6761,2/6/2023,3770.05,Completed,West,PayPal
1441,7385,6/27/2023,1527.31,Completed,Central,Apple Pay
1442,7044,6/19/2023,406.76,Completed,Unknown,PayPal
1443,3970,3/20/2023,395.52,Completed,East,Credit Card
1444,6432,1/15/2023,325.76,Completed,Central,Credit Card
1445,9681,2/20/2023,1104.07,Completed,Central,Apple Pay
1446,546,8/21/2023,496.71,Completed,East,Credit Card
1447,4142,4/5/2023,2782.96,Completed,Central,Apple Pay
1448,8100,12/30/2023,1629.76,Completed,North,Credit Card
1449,3958,7/14/2023,154.02,Completed,South,Credit Card
1450,4031,11/13/2023,209.84,Completed,South,Apple Pay
1451,731,2/23/2023,1460.76,Completed,East,Credit Card
1452,253,8/10/2023,393.48,Completed,East,Credit Card
1453,4486,8/15/2023,3687.45,Completed,Central,Apple Pay
1454,2736,7/17/2023,313.65,Cancelled,Central,Apple Pay
1455,3084,11/8/2023,1156.78,Completed,West,Debit Card
1456,6588,7/20/2023,691.55,Completed,South,Debit Card
1457,2810,7/17/2023,779.08,Completed,Central,PayPal
1458,306,8/16/2023,772.14,Completed,Central,PayPal
1459,7827,9/16/2023,745.33,Completed,East,PayPal
1460,2665,11/29/2023,580,Completed,West,Credit Card
1461,8063,4/4/2023,5339.5,Completed,West,Apple Pay
1462,2018,4/7/2023,273.77,Completed,Central,Debit Card
1463,653,12/17/2023,339.07,Completed,South,Apple Pay
1464,590,11/25/2023,1504.74,Completed,North,Debit Card
1465,1797,5/16/2023,5428.11,Completed,North,Apple Pay
1466,1056,3/31/2023,683.69,Completed,West,Apple Pay
1467,2716,5/1/2023,759.97,Completed,Central,Debit Card
1468,431,1/17/2023,412.43,Completed,West,Debit Card
1469,3857,10/14/2023,1707,Completed,East,Apple Pay
1470,577,1/31/2023,1470.86,Completed,North,Credit Card
1471,9997,1/21/2023,3737.94,Completed,South,Debit Card
1472,9483,3/14/2023,1025.99,Completed,West,Debit Card
1473,1136,11/5/2023,270.86,Completed,North,Apple Pay
1474,5216,12/28/2023,2686.48,Completed,West,Credit Card
1475,6766,7/26/2023,132.23,Completed,East,PayPal
1476,3963,5/21/2023,921.38,Completed,Central,Apple Pay
1477,8982,8/11/2023,1476.06,Completed,Unknown,Credit Card
1478,7099,8/7/2023,1311.79,Completed,West,Debit Card
1479,6822,5/2/2023,412.02,Completed,North,PayPal
1480,297,6/8/2023,510.44,Completed,East,PayPal
1481,624,10/9/2023,549.91,Cancelled,Central,Debit Card
1482,1643,10/26/2023,1505.97,Completed,South,Debit Card
1483,8027,8/21/2023,360.81,Completed,South,Apple Pay
1484,2993,9/12/2023,418.48,Completed,West,Debit Card
1485,1962,10/9/2023,744.5,Completed,East,Apple Pay
1486,2471,12/17/2023,2776.33,Completed,West,Apple Pay
1487,8951,1/12/2023,1589.99,Completed,Central,Debit Card
1488,9199,6/16/2023,922.81,Completed,West,Credit Card
1489,8466,11/9/2023,656.13,Completed,West,Apple Pay
1490,4526,5/4/2023,4123.83,Completed,South,Credit Card
1491,2243,1/7/2023,719.27,Completed,West,Apple Pay
1492,7822,8/8/2023,641.4,Completed,Central,Credit Card
1493,6912,12/20/2023,1195.83,Completed,East,Apple Pay
1494,3468,2/19/2023,1503.47,Completed,South,PayPal
1495,811,8/19/2023,899.2,Completed,Central,Debit Card
1496,1360,12/18/2023,3456.3,Completed,Central,PayPal
1497,7631,12/25/2023,2420.7,Completed,Central,Apple Pay
1498,4812,6/20/2023,727.31,Completed,East,Debit Card
1499,7074,12/17/2023,2834.2,Completed,South,Debit Card
1500,6605,3/7/2023,1186.67,Completed,South,Debit Card
1501,5056,7/22/2023,1039.65,Completed,North,Credit Card
1502,5920,1/16/2023,761.35,Completed,North,Apple Pay
1503,2667,6/5/2023,1033.01,Completed,East,PayPal
1504,5119,12/29/2023,230.74,Completed,North,Apple Pay
1505,5184,10/19/2023,524.17,Completed,Unknown,Credit Card
1506,2455,6/26/2023,1375.31,Completed,West,PayPal
1507,2950,6/21/2023,394.17,Completed,North,Debit Card
1508,8926,10/23/2023,638.38,Completed,South,Debit Card
1509,5314,11/6/2023,1800.15,Completed,South,Credit Card
1510,934,11/29/2023,756.96,Completed,Central,PayPal
1511,508,9/4/2023,449.81,Completed,Central,PayPal
1512,53,2/12/2023,1391.58,Completed,South,Credit Card
1513,1291,2/24/2023,192.17,Completed,North,Debit Card
1514,3128,12/26/2023,1323.51,Completed,North,Credit Card
1515,6801,4/4/2023,1385.63,Completed,East,PayPal
1516,7472,12/30/2023,2213.43,Completed,West,Debit Card
1517,8097,10/24/2023,2285.26,Completed,West,Credit Card
1518,8081,12/11/2023,448.66,Completed,East,Credit Card
1519,6165,11/25/2023,208.24,Completed,North,Debit Card
1520,6345,10/1/2023,611.7,Completed,South,Debit Card
1521,9939,12/23/2023,692.08,Completed,South,Apple Pay
1522,53,5/7/2023,159.92,Completed,South,Credit Card
1523,1710,5/13/2023,594.37,Completed,South,PayPal
1524,3657,9/23/2023,286.74,Completed,Central,Debit Card
1525,9945,10/21/2023,1891.13,Completed,Central,Apple Pay
1526,305,5/29/2023,319.84,Completed,Central,Apple Pay
1527,1526,11/7/2023,1008.02,Completed,Central,Credit Card
1528,5547,6/13/2023,2066.61,Completed,Central,PayPal
1529,2285,8/20/2023,3658.24,Completed,East,Apple Pay
1530,8264,4/13/2023,413.05,Completed,North,PayPal
1531,8737,9/14/2023,257.56,Completed,West,Apple Pay
1532,6825,7/31/2023,325.76,Returned,Central,PayPal
1533,4394,8/31/2023,2215.59,Completed,West,Debit Card
1534,9637,12/29/2023,780.87,Completed,West,Credit Card
1535,685,12/23/2023,170.78,Completed,South,Credit Card
1536,9611,11/19/2023,535.5,Completed,South,Debit Card
1537,134,7/21/2023,971.78,Completed,South,Apple Pay
1538,9681,3/14/2023,3999.6,Completed,Central,Apple Pay
1539,6450,8/24/2023,989.04,Completed,South,Debit Card
1540,5804,10/12/2023,1685.38,Completed,East,Debit Card
1541,3797,2/5/2023,2710.36,Completed,South,Credit Card
1542,1005,2/23/2023,2236.57,Completed,West,PayPal
1543,3035,7/10/2023,3145.95,Completed,South,Debit Card
1544,4749,6/17/2023,688.95,Completed,East,Credit Card
1545,3876,10/13/2023,1417.1,Completed,South,Debit Card
1546,6517,10/7/2023,1020.08,Returned,South,Credit Card
1547,1192,4/1/2023,643.29,Completed,Central,Apple Pay
1548,8476,4/15/2023,719.93,Completed,South,Apple Pay
1549,1207,12/5/2023,589.59,Completed,South,Apple Pay
1550,7355,4/9/2023,160.33,Completed,Central,Credit Card
1551,1304,12/15/2023,1283.16,Completed,East,Credit Card
1552,455,11/3/2023,887.37,Completed,South,PayPal
1553,8675,6/25/2023,1697.04,Completed,South,PayPal
1554,2147,10/4/2023,7424.12,Completed,East,Debit Card
1555,9038,5/18/2023,156.65,Completed,North,Credit Card
1556,6944,8/16/2023,3238.72,Completed,South,PayPal
1557,242,4/10/2023,2796.08,Completed,Central,Debit Card
1558,2628,1/30/2023,305.06,Completed,West,Debit Card
1559,1988,10/2/2023,912.95,Completed,North,Credit Card
1560,7243,6/5/2023,496.71,Completed,North,Debit Card
1561,6284,7/14/2023,1159.22,Completed,West,PayPal
1562,23,1/18/2023,3126.04,Completed,Central,Apple Pay
1563,1842,11/29/2023,1195.91,Completed,West,PayPal
1564,4880,5/5/2023,1077.84,Completed,West,PayPal
1565,6463,4/25/2023,1294.72,Completed,South,Debit Card
1566,4829,10/24/2023,1777.25,Completed,Central,PayPal
1567,1608,4/22/2023,1735.12,Completed,North,PayPal
1568,4797,11/9/2023,949.5,Completed,West,Credit Card
1569,1047,11/24/2023,325.76,Completed,North,PayPal
1570,3500,10/1/2023,2722.06,Completed,West,Apple Pay
1571,9332,11/16/2023,965.83,Completed,South,Debit Card
1572,203,1/22/2023,6034.29,Completed,Unknown,Apple Pay
1573,7040,2/4/2023,349.51,Completed,West,Apple Pay
1574,9555,11/28/2023,1173.06,Completed,East,PayPal
1575,3659,12/6/2023,2651.18,Completed,North,PayPal
1576,2681,11/13/2023,5865.06,Completed,Central,Apple Pay
1577,741,9/17/2023,2917.76,Completed,Central,Credit Card
1578,5549,12/14/2023,2583.96,Completed,South,PayPal
1579,5108,8/26/2023,2042.05,Completed,Central,Credit Card
1580,3583,12/9/2023,400.23,Cancelled,South,PayPal
1581,1304,7/30/2023,1541.29,Completed,East,PayPal
1582,8691,8/4/2023,4085.13,Completed,Central,Debit Card
1583,7330,9/5/2023,2262.17,Completed,East,Debit Card
1584,546,1/28/2023,1145.71,Completed,East,PayPal
1585,9930,11/14/2023,246.04,Cancelled,East,Apple Pay
1586,5341,4/7/2023,1164.58,Completed,West,Credit Card
1587,8161,9/13/2023,961.3,Completed,East,PayPal
1588,9893,1/24/2023,1993.79,Completed,East,PayPal
1589,5548,7/8/2023,3418.47,Completed,North,Apple Pay
1590,8137,1/4/2023,1756.88,Completed,Central,Apple Pay
1591,6898,10/30/2023,284.86,Completed,Central,PayPal
1592,3287,12/12/2023,193.8,Completed,Unknown,Credit Card
1593,4869,10/12/2023,966.66,Completed,West,Apple Pay
1594,9091,4/4/2023,14307.03,Completed,Central,Apple Pay
1595,6969,8/25/2023,315.29,Completed,South,PayPal
1596,438,10/23/2023,798.73,Completed,South,Apple Pay
1597,3172,6/29/2023,1762.69,Completed,North,PayPal
1598,3742,11/20/2023,1907.46,Completed,Central,PayPal
1599,646,5/22/2023,318.02,Completed,East,Debit Card
1600,8683,8/19/2023,2138.03,Completed,North,Credit Card
1601,8098,3/2/2023,1255.51,Completed,East,PayPal
1602,8657,8/29/2023,594.87,Completed,Central,PayPal
1603,1528,12/1/2023,156.65,Completed,South,Credit Card
1604,5751,8/7/2023,1596.15,Completed,Central,Apple Pay
1605,1739,12/8/2023,414.24,Completed,Central,Credit Card
1606,1036,7/10/2023,539.1,Completed,West,PayPal
1607,8982,5/28/2023,870.02,Completed,North,Apple Pay
1608,2505,12/25/2023,818.14,Completed,Central,PayPal
1609,6529,6/1/2023,154.16,Completed,Central,Debit Card
1610,3899,12/10/2023,2050.21,Completed,West,Credit Card
1611,3946,3/29/2023,2607.76,Completed,West,Credit Card
1612,5840,1/24/2023,1724.21,Completed,West,Credit Card
1613,8012,3/14/2023,1917.41,Completed,West,Credit Card
1614,4214,5/26/2023,154.02,Completed,East,Apple Pay
1615,4075,7/5/2023,1022.29,Completed,West,Apple Pay
1616,7653,12/26/2023,835.27,Completed,South,Apple Pay
1617,192,5/4/2023,3064.42,Completed,East,Credit Card
1618,8108,10/20/2023,390.6,Completed,South,Credit Card
1619,9004,4/6/2023,377.64,Completed,East,Debit Card
1620,6650,12/17/2023,1581.51,Completed,Unknown,PayPal
1621,8890,8/14/2023,96.07,Completed,East,Credit Card
1622,6924,11/21/2023,1862.53,Completed,Central,Credit Card
1623,3548,9/10/2023,3787.08,Completed,West,Apple Pay
1624,5376,12/19/2023,1251.39,Completed,West,Credit Card
1625,3332,6/10/2023,3554.5,Completed,South,Credit Card
1626,7884,11/12/2023,653.59,Completed,West,PayPal
1627,5872,3/18/2023,428.41,Completed,West,PayPal
1628,1866,2/4/2023,188.02,Completed,South,Debit Card
1629,6336,8/25/2023,579.6,Completed,North,Debit Card
1630,9502,5/3/2023,4256.5,Completed,North,PayPal
1631,461,11/25/2023,2142.94,Completed,Central,Apple Pay
1632,1337,1/21/2023,687.46,Completed,East,Debit Card
1633,3678,9/7/2023,773.47,Completed,East,Apple Pay
1634,8430,12/12/2023,1369.14,Completed,West,Debit Card
1635,5454,5/10/2023,548.39,Completed,North,PayPal
1636,5840,11/9/2023,3633.44,Cancelled,West,Apple Pay
1637,1094,1/13/2023,661.44,Completed,South,PayPal
1638,8542,10/19/2023,1344.49,Returned,South,Apple Pay
1639,1655,11/7/2023,1426.01,Completed,East,Credit Card
1640,7374,12/4/2023,395.52,Completed,West,Debit Card
1641,7047,11/19/2023,1657.67,Completed,West,Debit Card
1642,3886,8/20/2023,3753.92,Completed,Unknown,Apple Pay
1643,4158,11/29/2023,1600.17,Completed,West,Credit Card
1644,3974,12/4/2023,1367.51,Completed,West,Debit Card
1645,8590,12/20/2023,3541,Completed,South,Apple Pay
1646,3987,12/2/2023,439.45,Completed,South,Apple Pay
1647,1592,6/16/2023,818.87,Completed,Central,Debit Card
1648,7736,5/15/2023,739.73,Completed,South,Apple Pay
1649,5887,1/6/2023,8178.52,Completed,Central,Apple Pay
1650,8027,11/15/2023,2460.39,Completed,South,Apple Pay
1651,6756,10/8/2023,299.56,Completed,West,PayPal
1652,4788,2/1/2023,384.99,Completed,South,Apple Pay
1653,1787,7/28/2023,362.23,Completed,Central,PayPal
1654,2189,10/10/2023,1860.2,Completed,Unknown,PayPal
1655,1413,6/30/2023,4143.65,Completed,East,PayPal
1656,6066,11/6/2023,1769.82,Completed,East,Apple Pay
1657,5630,6/27/2023,1377.24,Completed,East,Credit Card
1658,1832,7/13/2023,406.33,Completed,North,Credit Card
1659,1784,11/17/2023,4214,Completed,West,PayPal
1660,5924,11/8/2023,1442.08,Completed,East,Credit Card
1661,1477,3/2/2023,441.28,Completed,South,Credit Card
1662,3640,11/11/2023,198.89,Completed,Central,Credit Card
1663,6736,9/19/2023,1836.52,Completed,West,Apple Pay
1664,9882,10/10/2023,1130.24,Completed,Central,PayPal
1665,1750,7/11/2023,1378.94,Completed,Central,Credit Card
1666,88,11/5/2023,164.76,Completed,North,Debit Card
1667,2720,9/22/2023,228.45,Completed,West,Debit Card
1668,427,5/12/2023,815.03,Completed,East,PayPal
1669,2265,1/8/2023,401.69,Completed,North,Apple Pay
1670,8144,12/18/2023,100.33,Completed,North,Apple Pay
1671,2406,1/21/2023,6476.11,Completed,East,Apple Pay
1672,404,5/14/2023,159.92,Completed,East,PayPal
1673,3740,12/26/2023,661.44,Completed,South,Apple Pay
1674,5209,12/14/2023,1395.14,Completed,South,Apple Pay
1675,5221,5/21/2023,618.93,Completed,Central,Debit Card
1676,7820,4/14/2023,3163.04,Completed,Central,Apple Pay
1677,1941,8/18/2023,226.51,Completed,North,Apple Pay
1678,1545,10/30/2023,1448.08,Completed,East,PayPal
1679,3266,11/14/2023,1816.14,Completed,Central,PayPal
1680,1146,12/21/2023,884.91,Completed,North,Debit Card
1681,946,12/29/2023,482.64,Completed,Unknown,Debit Card
1682,4630,7/20/2023,400.95,Completed,South,Apple Pay
1683,4825,11/18/2023,2287.3,Completed,North,Debit Card
1684,431,11/16/2023,2780.47,Completed,West,Credit Card
1685,2450,11/17/2023,290.79,Completed,South,PayPal
1686,6607,2/11/2023,152.53,Completed,West,PayPal
1687,7592,12/14/2023,3888.27,Completed,Central,Apple Pay
1688,2245,7/14/2023,539.1,Completed,East,Credit Card
1689,3136,11/1/2023,427.48,Completed,East,Credit Card
1690,8781,8/10/2023,1033.01,Completed,Central,Credit Card
1691,2144,8/1/2023,1393.08,Completed,West,Debit Card
1692,9695,1/31/2023,1354.25,Completed,West,Credit Card
1693,4076,6/3/2023,273.77,Completed,West,Credit Card
1694,1234,11/20/2023,1604.06,Completed,North,Apple Pay
1695,287,7/14/2023,1346.21,Completed,Central,PayPal
1696,3589,9/11/2023,96.07,Completed,North,Debit Card
1697,7825,7/19/2023,6090.99,Completed,South,Debit Card
1698,9685,11/20/2023,580.8,Completed,East,PayPal
1699,625,11/8/2023,1374.61,Completed,South,Apple Pay
1700,8276,2/21/2023,140.76,Completed,West,PayPal
1701,2632,8/27/2023,1500.18,Completed,North,PayPal
1702,1137,6/22/2023,1678.51,Completed,East,Credit Card
1703,2600,8/5/2023,339.07,Completed,Central,Credit Card
1704,6536,4/23/2023,1328.07,Completed,West,Credit Card
1705,5759,12/14/2023,539.1,Completed,West,Debit Card
1706,7011,5/15/2023,359.28,Completed,Central,Credit Card
1707,5422,2/20/2023,416.48,Completed,South,PayPal
1708,2839,6/28/2023,2293.7,Completed,East,Debit Card
1709,3991,1/23/2023,1579.2,Completed,South,PayPal
1710,3421,7/3/2023,640.44,Completed,South,Credit Card
1711,923,3/10/2023,899.2,Completed,Central,PayPal
1712,6063,9/18/2023,2964.89,Completed,East,PayPal
1713,9691,2/5/2023,3820.04,Completed,West,PayPal
1714,6688,10/15/2023,142.43,Completed,North,Credit Card
1715,950,8/19/2023,1241.21,Completed,West,Credit Card
1716,6263,6/29/2023,395.52,Completed,North,Credit Card
1717,4622,8/6/2023,140.76,Completed,Central,Debit Card
1718,2375,12/28/2023,486.42,Completed,North,Debit Card
1719,5023,8/17/2023,1435.99,Completed,South,Debit Card
1720,4834,4/27/2023,407.73,Completed,West,Debit Card
